facility_id,measure_id,measure_name,start_date,end_date,score_numeric,score_raw,score_available,sample_size,footnote
050557,OP_18d,Average (median) time patients spent in the emergency department before being transferred to another facility. A lower number of minutes is better,2024-07-01,2025-06-30,,Not Available,false,Not Available,1
050557,OP_22,Left before being seen,2024-01-01,2024-12-31,,1,true,92625,
050557,OP_23,Head CT results,2024-07-01,2025-06-30,,Not Available,false,Not Available,1
050561,EDV,Emergency department volume,2024-01-01,2024-12-31,,Not Available,false,,5
050561,OP_18a,"Average (median) time all patients spent in the emergency department before leaving from the visit, including psychiatric/mental health patients and patients who were transferred to another facility. A lower number of minutes is better",2024-07-01,2025-06-30,,Not Available,false,Not Available,5
050561,OP_18b,"Average (median) time patients spent in the emergency department before leaving from the visit, excluding patients transferred to another facility or psychiatric care/mental health patients. A lower number of minutes is better",2024-07-01,2025-06-30,,Not Available,false,Not Available,5
050561,OP_18c,Average (median) time psychiatric/mental health patients spent in the emergency department before leaving from the visit. A lower number of minutes is better,2024-07-01,2025-06-30,,Not Available,false,Not Available,5
050561,OP_18d,Average (median) time patients spent in the emergency department before being transferred to another facility. A lower number of minutes is better,2024-07-01,2025-06-30,,Not Available,false,Not Available,5
050561,OP_22,Left before being seen,2024-01-01,2024-12-31,,Not Available,false,Not Available,5
050561,OP_23,Head CT results,2024-07-01,2025-06-30,,Not Available,false,Not Available,5
050567,EDV,Emergency department volume,2024-01-01,2024-12-31,,very high,true,,
050567,OP_18a,"Average (median) time all patients spent in the emergency department before leaving from the visit, including psychiatric/mental health patients and patients who were transferred to another facility. A lower number of minutes is better",2024-07-01,2025-06-30,238.0,238,true,403,
050567,OP_18b,"Average (median) time patients spent in the emergency department before leaving from the visit, excluding patients transferred to another facility or psychiatric care/mental health patients. A lower number of minutes is better",2024-07-01,2025-06-30,228.0,228,true,370,
050567,OP_18c,Average (median) time psychiatric/mental health patients spent in the emergency department before leaving from the visit. A lower number of minutes is better,2024-07-01,2025-06-30,408.0,408,true,29,
050567,OP_18d,Average (median) time patients spent in the emergency department before being transferred to another facility. A lower number of minutes is better,2024-07-01,2025-06-30,,Not Available,false,Not Available,1
050567,OP_22,Left before being seen,2024-01-01,2024-12-31,,1,true,90220,
050567,OP_23,Head CT results,2024-07-01,2025-06-30,,65,true,20,
050570,EDV,Emergency department volume,2024-01-01,2024-12-31,,high,true,,
050570,OP_18a,"Average (median) time all patients spent in the emergency department before leaving from the visit, including psychiatric/mental health patients and patients who were transferred to another facility. A lower number of minutes is better",2024-07-01,2025-06-30,162.0,162,true,362,
050570,OP_18b,"Average (median) time patients spent in the emergency department before leaving from the visit, excluding patients transferred to another facility or psychiatric care/mental health patients. A lower number of minutes is better",2024-07-01,2025-06-30,161.0,161,true,349,
050570,OP_18c,Average (median) time psychiatric/mental health patients spent in the emergency department before leaving from the visit. A lower number of minutes is better,2024-07-01,2025-06-30,298.0,298,true,12,
050570,OP_18d,Average (median) time patients spent in the emergency department before being transferred to another facility. A lower number of minutes is better,2024-07-01,2025-06-30,,Not Available,false,Not Available,1
050570,OP_22,Left before being seen,2024-01-01,2024-12-31,,0,true,47686,
050570,OP_23,Head CT results,2024-07-01,2025-06-30,,Not Available,false,Not Available,1
050573,EDV,Emergency department volume,2024-01-01,2024-12-31,,very high,true,,
050573,OP_18a,"Average (median) time all patients spent in the emergency department before leaving from the visit, including psychiatric/mental health patients and patients who were transferred to another facility. A lower number of minutes is better",2024-07-01,2025-06-30,259.0,259,true,374,
050573,OP_18b,"Average (median) time patients spent in the emergency department before leaving from the visit, excluding patients transferred to another facility or psychiatric care/mental health patients. A lower number of minutes is better",2024-07-01,2025-06-30,259.0,259,true,362,
050573,OP_18c,Average (median) time psychiatric/mental health patients spent in the emergency department before leaving from the visit. A lower number of minutes is better,2024-07-01,2025-06-30,,Not Available,false,Not Available,1
050573,OP_18d,Average (median) time patients spent in the emergency department before being transferred to another facility. A lower number of minutes is better,2024-07-01,2025-06-30,,Not Available,false,Not Available,1
050573,OP_22,Left before being seen,2024-01-01,2024-12-31,,0,true,98274,
050573,OP_23,Head CT results,2024-07-01,2025-06-30,,28,true,25,
050580,EDV,Emergency department volume,2024-01-01,2024-12-31,,low,true,,
050580,OP_18a,"Average (median) time all patients spent in the emergency department before leaving from the visit, including psychiatric/mental health patients and patients who were transferred to another facility. A lower number of minutes is better",2024-07-01,2025-06-30,217.0,217,true,430,
050580,OP_18b,"Average (median) time patients spent in the emergency department before leaving from the visit, excluding patients transferred to another facility or psychiatric care/mental health patients. A lower number of minutes is better",2024-07-01,2025-06-30,214.0,214,true,402,
050580,OP_18c,Average (median) time psychiatric/mental health patients spent in the emergency department before leaving from the visit. A lower number of minutes is better,2024-07-01,2025-06-30,280.0,280,true,26,
050580,OP_18d,Average (median) time patients spent in the emergency department before being transferred to another facility. A lower number of minutes is better,2024-07-01,2025-06-30,,Not Available,false,Not Available,1
050580,OP_22,Left before being seen,2024-01-01,2024-12-31,,3,true,17068,
050580,OP_23,Head CT results,2024-07-01,2025-06-30,,Not Available,false,Not Available,1
050581,EDV,Emergency department volume,2024-01-01,2024-12-31,,medium,true,,
050581,OP_18a,"Average (median) time all patients spent in the emergency department before leaving from the visit, including psychiatric/mental health patients and patients who were transferred to another facility. A lower number of minutes is better",2024-07-01,2025-06-30,218.0,218,true,361,
050581,OP_18b,"Average (median) time patients spent in the emergency department before leaving from the visit, excluding patients transferred to another facility or psychiatric care/mental health patients. A lower number of minutes is better",2024-07-01,2025-06-30,218.0,218,true,340,
050581,OP_18c,Average (median) time psychiatric/mental health patients spent in the emergency department before leaving from the visit. A lower number of minutes is better,2024-07-01,2025-06-30,,Not Available,false,Not Available,1
050581,OP_18d,Average (median) time patients spent in the emergency department before being transferred to another facility. A lower number of minutes is better,2024-07-01,2025-06-30,324.0,324,true,11,
